"FDR"	"A1"	"A2"	"A3"	"B1"	"B2"	"B3"	"C1"	"C2"	"C3"	"D1"	"D2"	"D3"
"HPRR4320256"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2330128"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291021"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320153"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320150"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291025"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1450675"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR330224"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4291027"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2210116"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4291026"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4000237"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3780010"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4160484"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2180104"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4050261"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4290919"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290912"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290913"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290910"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290911"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290916"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290914"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290915"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4280057"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320559"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4040278"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4050190"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4530049"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR231837"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1010001"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3730415"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR3730410"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4340039"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340038"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340037"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340036"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340035"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340034"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340033"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340032"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340031"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340030"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4030132"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320699"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320698"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4030046"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4060128"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320691"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320690"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320693"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320692"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320695"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320694"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320697"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320696"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2551790"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1950075"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4310060"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310063"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0.99	0
"HPRR4310062"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310065"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310064"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310067"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310066"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310068"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR670080"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3970041"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320479"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320478"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2551249"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320475"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320474"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320477"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320476"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320471"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320470"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320473"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320472"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3760883"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR1950385"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1950679"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320059"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320058"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320057"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320056"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320055"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320054"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320053"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320052"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320051"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320050"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320277"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320276"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320275"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320274"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320273"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320272"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320271"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320270"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320279"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320278"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4350028"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2110442"	0.99	0.99	0.99	0	0.99	0	0	1	0.99	0	0	0
"HPRR1951385"	0	0	0	0.99	0	0	0	0	0	0	0	0
"HPRR2320218"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320309"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320308"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320303"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320302"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320301"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320300"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320307"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320306"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320305"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320304"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310061"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3730250"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4000204"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4190087"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR2210058"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR232684"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4190863"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3000481"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2620054"	0.99	0.99	0.99	0	0.99	0	0.99	0.99	0.99	0	0	0
"HPRR4320622"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290968"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290967"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290966"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290965"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290964"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290963"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290962"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290960"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3830287"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0
"HPRR2250253"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4440122"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0.99	0	0	0
"HPRR4530051"	0	0.99	0.99	0.99	0	0.99	0	0	0	0	0	0
"HPRR4320579"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290148"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4120251"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4340028"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340029"	0	0	0	0.999978	0.99	0.999989	0	0	0	0	0	0
"HPRR4340024"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340025"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340026"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340027"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340020"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340021"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340022"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340023"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2050313"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320688"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320689"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320686"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320687"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320684"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320685"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320682"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320683"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320680"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320681"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320462"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320463"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320460"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320461"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320466"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320467"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320464"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320465"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320468"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320469"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1450073"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320048"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320049"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320044"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320045"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320046"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320047"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320040"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320041"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320042"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320043"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320264"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320265"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320266"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320267"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320260"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320261"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320262"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320263"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2090043"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320268"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320269"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4420016"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320318"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320319"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320310"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320311"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320312"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320313"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320314"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320315"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320316"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3970058"	0.99	0.99	0.99	0	0.99	0.99	0	0	0	0	0	0
"HPRR3870348"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4110252"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4420307"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4540014"	0	0	0	0.99	0.99	0	0	0	0	0	0	0
"HPRR140662"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR280081"	0.99	0.99	0	0	0	0	0.99	0.99	0	0	0	0
"HPRR4000109"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2110192"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4291007"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291006"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291005"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290978"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291001"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290976"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4291000"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290970"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290971"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290973"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1952500"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3770043"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR1951653"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3761047"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR500030"	1	0.999986	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340011"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340010"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340013"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340012"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340015"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340014"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340017"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340016"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340019"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340018"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4030441"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3120119"	0	0	0	0.99	0	0	0	0	0	0	0	0
"HPRR4320673"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320672"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320671"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320670"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320677"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320676"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320675"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320674"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3760407"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320679"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320678"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320244"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320128"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320417"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320416"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320415"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320414"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320413"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320412"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320411"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320410"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320419"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320418"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1060049"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320071"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320070"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320073"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320072"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320075"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320074"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320077"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320076"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320079"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320078"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320259"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320258"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320529"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320528"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320251"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320522"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320253"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320252"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320255"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320254"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320525"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320524"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320099"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320098"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320093"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320092"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320091"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320090"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320097"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320096"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320095"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320094"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1320009"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320035"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320329"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320328"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320325"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320324"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320327"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320326"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320321"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320320"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320323"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320322"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2110489"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2490019"	0	0.99	0.99	0	0	0.99	0	0	0	0	0	0
"HPRR1920021"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320039"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2500368"	0.99	0.99	0.99	0.99	0.99	0	0.99	0.99	0.99	0	0	0
"HPRR3730276"	0	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2110056"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4430109"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR590037"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1951747"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4200118"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR232666"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2440405"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2440154"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0.99	0
"HPRR4290896"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290895"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290892"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290891"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290890"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290940"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290943"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290942"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290945"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290947"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290946"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290949"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290948"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3830190"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4040007"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3890141"	0	0	0	0.999891	0.99	0.99	0	0	0	0	0	0
"HPRR4050491"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4340006"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340007"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340004"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340005"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340002"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340003"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340001"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4440366"	0.99	0	0	0	0.99914	0	0	0	0	0	0	0
"HPRR2760304"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340008"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340009"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4470196"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4030471"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4080136"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320660"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3720679"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0.99	0
"HPRR4320662"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320663"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320664"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320665"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320666"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320667"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320668"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320669"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR220635"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3910060"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320452"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2551632"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320404"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320405"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320406"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320407"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320400"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320401"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320402"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320403"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320457"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320408"	0	0	0	0	0	0	0	0	0	0	0	0
